Source_ID,H2,CH4,C2H6,C2H4,C2H2,Type,Source
254,63.0,22.0,15.0,11.0,76.0,D2,dataset2
255,30.0,14.0,1.0,9.0,43.0,D2,dataset2
256,323.0,115.0,7.0,130.0,446.0,D2,dataset2
257,80.0,28.0,4.0,15.0,107.0,D2,dataset2
258,19.0,12.0,2.0,8.0,63.0,D2,dataset2
259,152.0,116.0,7.0,131.0,414.0,D2,dataset2
260,25.0,9.0,6.0,5.0,44.0,D2,dataset2
261,57.0,148.0,197.0,72.0,42.0,D2,dataset2
262,156.0,55.0,103.0,13.0,16.0,D2,dataset2
263,85.0,49.0,4.0,50.0,399.0,D2,dataset2
264,392.0,153.0,82.0,45.0,236.0,D2,dataset2
265,48.0,20.0,69.0,41.0,31.0,D2,dataset2
266,88.0,21.8,79.2,41.2,41.5,D2,dataset2
267,50.0,42.0,98.0,10.0,33.0,D2,dataset2
268,43.0,19.0,3.0,0.001,40.0,D2,dataset2
269,59.0,20.0,120.0,5.5,8.9,D2,dataset2
270,292.0,346.0,32.0,313.0,196.0,D2,dataset2
271,0.001,21.0,0.001,0.001,40.0,D2,dataset2
272,26.6,4.0,0.001,8.0,50.0,D2,dataset2
273,10.0,15.0,0.001,0.001,35.0,D2,dataset2
274,41.0,16.0,19.0,58.0,106.0,D2,dataset2
275,37.0,11.8,15.5,43.6,83.3,D2,dataset2
276,14.3,92.6,83.9,16.7,26.8,D2,dataset2
277,123.0,50.7,9.0,62.0,65.9,D2,dataset2
278,2.0,41.0,133.0,9.0,21.0,D2,dataset2
279,26.0,68.0,93.0,31.0,59.0,D2,dataset2
280,77.0,36.0,27.0,18.0,76.0,D2,dataset2
281,46.0,21.0,1.0,11.0,93.0,D2,dataset2
282,25.0,28.0,27.0,15.0,80.0,D2,dataset2
283,243.0,127.0,20.0,122.0,588.0,D2,dataset2
284,88.0,45.0,57.0,15.0,39.0,D2,dataset2
285,61.0,21.0,2.0,26.0,89.0,D2,dataset2
286,151.0,51.0,16.0,12.0,19.0,D2,dataset2
287,75.0,5.0,31.0,69.0,36.0,D2,dataset2
288,71.0,151.0,9.0,89.0,412.0,D2,dataset2
289,87.0,34.0,23.0,15.0,60.0,D2,dataset2
290,114.0,41.0,27.0,15.0,42.0,D2,dataset2
291,60.0,85.0,5.0,67.0,227.0,D2,dataset2
292,46.0,20.0,14.0,10.0,42.0,D2,dataset2
293,22.0,14.0,19.0,6.0,56.0,D2,dataset2
294,70.0,4.0,91.0,0.001,34.0,D2,dataset2
295,65.4,20.2,70.0,39.0,40.2,D2,dataset2
296,155.0,49.0,69.3,42.0,10.7,D2,dataset2
297,88.5,22.8,108.4,12.0,7.5,D2,dataset2
298,0.001,0.001,10.0,5.0,35.0,D2,dataset2
299,34.0,0.001,0.001,0.001,44.0,D2,dataset2
300,12.4,6.5,15.3,69.0,15.0,D2,dataset2
301,215.0,84.8,87.7,1002.0,212.0,D2,dataset2
302,17.0,42.0,192.0,12.0,20.0,D2,dataset2
303,4.0,88.0,213.0,14.0,35.0,D2,dataset2
304,440.0,89.0,19.0,304.0,757.0,D2,dataset2
305,210.0,43.0,12.0,102.0,187.0,D2,dataset2
306,2850.0,1115.0,138.0,1987.0,3675.0,D2,dataset2
307,7020.0,1850.0,0.001,2960.0,4410.0,D2,dataset2
308,545.0,130.0,16.0,153.0,239.0,D2,dataset2
309,7150.0,1440.0,97.0,1210.0,1760.0,D2,dataset2
310,620.0,325.0,38.0,181.0,244.0,D2,dataset2
311,120.0,31.0,0.001,66.0,94.0,D2,dataset2
312,755.0,229.0,32.0,404.0,460.0,D2,dataset2
313,5100.0,1430.0,0.001,1140.0,1010.0,D2,dataset2
314,13500.0,6110.0,212.0,4510.0,4040.0,D2,dataset2
315,1570.0,1110.0,175.0,1780.0,1830.0,D2,dataset2
316,3090.0,5020.0,323.0,3800.0,2540.0,D2,dataset2
317,1820.0,405.0,35.0,365.0,634.0,D2,dataset2
318,535.0,160.0,16.0,305.0,680.0,D2,dataset2
319,13.0,3.0,1.0,3.0,6.0,D2,dataset2
320,137.0,67.0,7.0,53.0,104.0,D2,dataset2
321,1084.0,188.0,8.0,166.0,769.0,D2,dataset2
322,34.0,21.0,4.0,49.0,56.0,D2,dataset2
323,7940.0,2000.0,355.0,3120.0,5390.0,D2,dataset2
324,150.0,130.0,9.0,55.0,30.0,D2,dataset2
325,8200.0,3790.0,250.0,4620.0,5830.0,D2,dataset2
326,260.0,215.0,35.0,334.0,277.0,D2,dataset2
327,75.0,15.0,7.0,14.0,26.0,D2,dataset2
328,530.0,345.0,85.0,266.0,250.0,D2,dataset2
329,60.0,5.0,2.0,21.0,21.0,D2,dataset2
330,90.0,28.0,8.0,31.0,32.0,D2,dataset2
331,220.0,77.0,22.0,170.0,240.0,D2,dataset2
332,5900.0,1500.0,68.0,1200.0,2300.0,D2,dataset2
333,420.0,250.0,41.0,530.0,800.0,D2,dataset2
334,2800.0,2800.0,234.0,3500.0,3600.0,D2,dataset2
335,99.0,170.0,20.0,200.0,190.0,D2,dataset2
336,310.0,230.0,54.0,610.0,760.0,D2,dataset2
337,800.0,160.0,23.0,260.0,600.0,D2,dataset2
338,1500.0,395.0,28.0,395.0,323.0,D2,dataset2
339,20000.0,13000.0,1850.0,29000.0,57000.0,D2,dataset2
340,305.0,85.0,25.0,197.0,130.0,D2,dataset2
341,1900.0,530.0,35.0,383.0,434.0,D2,dataset2
342,110.0,62.0,90.0,140.0,250.0,D2,dataset2
343,3700.0,1690.0,128.0,2810.0,3270.0,D2,dataset2
344,2770.0,660.0,54.0,712.0,763.0,D2,dataset2
345,245.0,120.0,18.0,131.0,167.0,D2,dataset2
346,1170.0,255.0,18.0,312.0,325.0,D2,dataset2
347,4419.0,3564.0,668.0,2861.0,2025.0,D2,dataset2
348,810.0,580.0,111.0,570.0,490.0,D2,dataset2
349,5000.0,1200.0,83.0,1000.0,1100.0,D2,dataset2
350,10000.0,6730.0,345.0,7330.0,10400.0,D2,dataset2
351,1570.0,735.0,87.0,1330.0,1740.0,D2,dataset2
352,8200.0,3790.0,250.0,4620.0,277.0,D2,dataset2
353,75.0,15.0,7.0,14.0,250.0,D2,dataset2
354,530.0,345.0,85.0,266.0,21.0,D2,dataset2
355,60.0,5.0,2.0,21.0,32.0,D2,dataset2
356,5900.0,1500.0,68.0,1200.0,800.0,D2,dataset2
357,21.0,34.0,5.0,47.0,62.0,D2,dataset2
358,127.0,107.0,11.0,154.0,224.0,D2,dataset2
359,60.0,40.0,6.9,110.0,70.0,D2,dataset2
360,200.0,48.0,14.0,117.0,131.0,D2,dataset2
361,32.4,5.5,1.4,12.6,13.2,D2,dataset2
362,18.34,16.26,3.38,17.95,16.42,D2,dataset2
363,235.46,333.59,177.52,1201.85,148.87,D2,dataset2
364,42.0,124.0,1.0,8.0,0.001,T1,dataset2
365,36.0,167.0,230.0,18.0,0.001,T1,dataset2
366,10.0,56.0,72.0,70.0,0.001,T1,dataset2
367,9.0,38.0,93.0,8.0,0.001,T1,dataset2
368,36.0,21.0,65.0,2.0,0.001,T1,dataset2
369,161.0,38.0,210.0,13.0,0.001,T1,dataset2
370,38.0,38.0,296.0,14.0,0.001,T1,dataset2
371,13.0,59.0,117.0,44.0,0.001,T1,dataset2
372,10.0,44.0,106.0,28.0,0.001,T1,dataset2
373,15.0,7.0,92.0,5.0,0.001,T1,dataset2
374,85.0,98.0,315.0,30.0,0.001,T1,dataset2
375,74.0,173.0,263.0,33.0,0.001,T1,dataset2
376,122.0,161.0,271.0,35.0,0.001,T1,dataset2
377,69.0,174.0,267.0,15.0,0.001,T1,dataset2
378,113.0,137.0,173.0,34.0,0.001,T1,dataset2
379,111.0,67.0,105.0,9.0,0.001,T1,dataset2
380,18.0,30.0,146.0,8.0,0.001,T1,dataset2
381,21.0,14.0,191.0,90.0,0.001,T1,dataset2
382,31.2,8.9,119.0,4.4,0.001,T1,dataset2
383,34.0,8.6,70.3,3.1,0.001,T1,dataset2
384,10.0,24.0,80.0,5.0,0.001,T1,dataset2
385,0.001,43.0,146.0,9.0,0.001,T1,dataset2
386,0.001,215.0,555.0,18.4,0.001,T1,dataset2
387,0.001,153.0,395.0,11.7,0.001,T1,dataset2
388,0.001,187.0,609.0,13.0,0.001,T1,dataset2
389,320.0,131.0,187.0,127.0,0.001,T1,dataset2
390,13.2,18.7,97.4,79.5,4.7,T1,dataset2
391,16.4,45.5,68.7,3.8,0.001,T1,dataset2
392,0.001,116.0,70.0,0.001,0.001,T1,dataset2
393,24.0,109.0,69.0,0.001,0.001,T1,dataset2
394,0.001,33.7,136.0,11.4,0.001,T1,dataset2
395,54.9,8.8,80.0,2.5,0.001,T1,dataset2
396,93.5,131.9,39.0,11.7,0.001,T1,dataset2
397,16.0,68.0,124.0,15.0,0.001,T1,dataset2
398,11.0,46.0,155.0,18.0,0.001,T1,dataset2
399,16.0,68.0,157.0,19.0,0.001,T1,dataset2
400,29.0,71.0,158.0,20.0,0.001,T1,dataset2
401,19.0,48.0,76.0,18.0,0.001,T1,dataset2
402,8.0,16.0,88.0,7.0,0.001,T1,dataset2
403,10.0,26.0,147.0,6.0,0.001,T1,dataset2
404,9.0,56.0,135.0,7.0,1.0,T1,dataset2
405,45.0,125.0,111.0,25.0,0.001,T1,dataset2
406,16.0,105.0,224.0,15.0,0.001,T1,dataset2
407,10.0,63.0,176.0,35.0,0.001,T1,dataset2
408,6.0,38.0,93.0,32.0,0.001,T1,dataset2
409,12.0,28.0,102.0,3.0,0.001,T1,dataset2
410,27.0,28.0,136.0,8.0,0.001,T1,dataset2
411,27.0,49.0,192.0,9.0,0.001,T1,dataset2
412,24.0,47.0,113.0,10.0,0.001,T1,dataset2
413,43.0,28.0,72.0,9.0,0.001,T1,dataset2
414,25.0,29.0,137.0,8.0,0.001,T1,dataset2
415,19.0,62.0,95.0,5.0,0.001,T1,dataset2
416,157.0,46.0,76.0,12.0,0.001,T1,dataset2
417,115.0,129.0,316.0,36.0,0.001,T1,dataset2
418,112.0,68.0,136.0,9.0,0.001,T1,dataset2
419,11.0,271.0,465.0,32.0,0.001,T1,dataset2
420,121.0,73.0,179.0,11.0,0.001,T1,dataset2
421,128.0,35.0,213.0,17.0,0.001,T1,dataset2
422,16.0,80.0,134.0,10.0,0.001,T1,dataset2
423,92.0,27.0,67.0,7.0,0.001,T1,dataset2
424,17.0,21.0,118.0,0.001,4.0,T1,dataset2
425,36.0,94.0,78.0,13.0,2.0,T1,dataset2
426,6.0,197.0,476.9,16.9,0.001,T1,dataset2
427,24.7,20.4,117.0,71.0,6.8,T1,dataset2
428,820.0,1740.0,951.0,867.0,128.0,T1,dataset2
429,74.0,100.0,85.0,17.0,0.001,T1,dataset2
430,39.4,65.2,103.9,8.1,0.001,T1,dataset2
431,74.8,30.1,82.3,13.6,0.001,T1,dataset2
432,79.0,40.0,264.0,10.0,0.001,T1,dataset2
433,5.0,14.0,234.0,5.0,0.001,T1,dataset2
434,130.0,140.0,2.0,120.0,0.001,T1,dataset2
435,55.0,22.0,358.0,2.6,0.001,T1,dataset2
436,78.0,66.0,283.0,2.6,0.001,T1,dataset2
437,1.0,27.0,49.0,4.0,1.0,T1,dataset2
438,14.0,14.0,124.0,7.0,1.0,T1,dataset2
439,27.0,30.0,23.0,2.4,0.1,T1,dataset2
440,181.0,262.0,41.0,28.0,0.001,T1,dataset2
441,160.0,130.0,33.0,96.0,0.001,T1,dataset2
442,95.0,110.0,160.0,50.0,0.001,T1,dataset2
443,625.0,130.0,47.0,2.0,0.0001,T1,dataset2
444,505.57,475.35,242.3,524.45,3.29,T1,dataset2
445,15.0,139.0,160.0,343.0,0.001,T2,dataset2
446,0.001,6.0,52.0,67.0,0.001,T2,dataset2
447,26.0,398.0,85.0,319.0,0.001,T2,dataset2
448,50.0,274.0,95.0,320.0,6.3,T2,dataset2
449,31.0,63.0,246.0,714.0,7.0,T2,dataset2
450,2.0,5.0,81.0,172.0,0.001,T2,dataset2
451,3.0,5.0,90.0,185.0,3.0,T2,dataset2
452,16.0,98.0,35.0,64.0,0.001,T2,dataset2
453,2.0,123.0,7.0,18.0,0.001,T2,dataset2
454,185.0,302.0,27.0,33.0,0.001,T2,dataset2
455,14.0,15.0,42.0,73.0,0.001,T2,dataset2
456,62.0,425.0,276.0,651.0,26.0,T2,dataset2
457,88.7,460.8,94.9,184.6,18.3,T2,dataset2
458,119.0,670.0,286.0,934.0,19.0,T2,dataset2
459,109.0,102.0,28.0,91.0,0.001,T2,dataset2
460,0.001,4.9,81.0,172.0,0.001,T2,dataset2
461,24.0,78.0,266.0,779.0,7.0,T2,dataset2
462,24.0,80.0,258.0,741.0,6.0,T2,dataset2
463,160.0,130.0,33.0,96.0,0.1,T2,dataset2
464,180.0,175.0,75.0,50.0,4.0,T2,dataset2
465,30.4,117.0,44.2,138.0,0.1,T2,dataset2
466,27.0,90.0,42.0,63.0,0.2,T2,dataset2
467,300.0,490.0,180.0,360.0,95.0,T2,dataset2
468,200.0,700.0,250.0,740.0,1.0,T2,dataset2
469,18.0,35.0,2.0,110.0,0.001,T3,dataset2
470,10.0,4.0,1.0,87.0,0.001,T3,dataset2
471,8.0,1.0,0.001,60.0,0.001,T3,dataset2
472,24.0,20.0,4.0,87.0,0.001,T3,dataset2
473,21.0,42.0,4.0,92.0,0.001,T3,dataset2
474,35.0,29.0,7.0,78.0,0.001,T3,dataset2
475,8.0,88.0,45.0,252.0,0.001,T3,dataset2
476,0.001,28.0,64.0,408.0,6.0,T3,dataset2
477,0.001,100.0,309.0,1365.0,7.0,T3,dataset2
478,0.001,106.0,170.0,871.0,6.0,T3,dataset2
479,86.0,480.0,155.0,644.0,9.0,T3,dataset2
480,121.0,450.0,146.0,898.0,116.0,T3,dataset2
481,0.001,3.4,0.001,54.0,0.001,T3,dataset2
482,11.0,13.0,2.0,127.0,0.001,T3,dataset2
483,4.0,2.0,1.0,63.0,0.001,T3,dataset2
484,20.0,26.0,6.0,55.0,0.001,T3,dataset2
485,34.0,174.0,52.0,361.0,0.001,T3,dataset2
486,7.0,31.0,23.0,148.0,0.001,T3,dataset2
487,0.001,0.001,0.001,142.0,0.001,T3,dataset2
488,89.0,281.0,145.0,1216.0,22.0,T3,dataset2
489,0.001,10.0,17.0,68.0,5.0,T3,dataset2
490,39.0,525.0,538.0,2925.0,16.0,T3,dataset2
491,9.0,47.0,144.0,628.0,0.001,T3,dataset2
492,53.0,189.0,25.0,295.0,5.0,T3,dataset2
493,12.0,270.0,0.001,275.0,0.001,T3,dataset2
494,0.001,153.0,130.0,677.0,13.0,T3,dataset2
495,27.0,51.0,0.001,153.0,0.001,T3,dataset2
496,0.001,0.001,9.0,57.0,0.001,T3,dataset2
497,8800.0,64064.0,72128.0,95650.0,0.001,T3,dataset2
498,6709.0,10500.0,1400.0,17700.0,750.0,T3,dataset2
499,1100.0,1600.0,221.0,2010.0,26.0,T3,dataset2
500,290.0,966.0,299.0,1810.0,57.0,T3,dataset2
501,2500.0,10500.0,4790.0,13500.0,6.0,T3,dataset2
502,1860.0,4980.0,0.001,10700.0,1600.0,T3,dataset2
503,860.0,1670.0,30.0,2050.0,40.0,T3,dataset2
504,150.0,22.0,9.0,60.0,11.0,T3,dataset2
505,400.0,940.0,210.0,820.0,24.0,T3,dataset2
506,6.0,2990.0,29990.0,26076.0,67.0,T3,dataset2
507,100.0,200.0,110.0,670.0,11.0,T3,dataset2
508,290.0,1260.0,231.0,820.0,8.0,T3,dataset2
509,1550.0,2740.0,816.0,5450.0,184.0,T3,dataset2
510,3910.0,4290.0,626.0,6040.0,1230.0,T3,dataset2
511,12705.0,23498.0,6047.0,34257.0,5188.0,T3,dataset2
512,1.0,8.0,8.0,100.0,6.0,T3,dataset2
513,300.0,700.0,280.0,1700.0,36.0,T3,dataset2
514,107.0,143.0,34.0,222.0,2.0,T3,dataset2
515,3420.0,7870.0,1500.0,6990.0,33.0,T3,dataset2
516,19.3,103.0,159.0,19.0,0.6,T3,dataset2
517,173.0,334.0,172.0,812.5,37.7,T3,dataset2
518,220.0,340.0,42.0,480.0,14.0,T3,dataset2
519,170.0,320.0,53.0,520.0,3.2,T3,dataset2
520,56.0,286.0,96.0,928.0,7.0,T3,dataset2
521,78.0,161.0,86.0,353.0,10.0,T3,dataset2
522,36.0,30.0,10.0,93.0,7.1,T3,dataset2
523,2091.0,149.0,20.0,3.0,0.001,PD,dataset2
524,8200.0,3790.0,250.0,4620.0,277.0,D2,dataset2
525,75.0,15.0,7.0,14.0,250.0,D2,dataset2
526,530.0,345.0,85.0,266.0,21.0,D2,dataset2
527,60.0,5.0,2.0,21.0,32.0,D2,dataset2
528,5900.0,1500.0,68.0,1200.0,800.0,D2,dataset2
529,1.0,27.0,49.0,4.0,1.0,T1,dataset2
530,14.0,14.0,124.0,7.0,1.0,T1,dataset2
531,3420.0,7870.0,1500.0,6990.0,33.0,T3,dataset2
532,19.3,103.0,159.0,19.0,0.6,T3,dataset2
533,27.0,30.0,23.0,2.4,0.1,T1,dataset2
534,23.0,63.0,54.0,10.0,0.3,D1,dataset2
535,21.0,34.0,5.0,47.0,62.0,D2,dataset2
536,160.0,130.0,33.0,96.0,0.1,T2,dataset2
537,180.0,175.0,75.0,50.0,4.0,T2,dataset2
538,345.0,112.3,27.5,51.5,58.8,D1,dataset2
539,30.4,117.0,44.2,138.0,0.1,T2,dataset2
540,181.0,262.0,41.0,28.0,0.001,T1,dataset2
541,173.0,334.0,172.0,812.5,37.7,T3,dataset2
542,127.0,107.0,11.0,154.0,224.0,D2,dataset2
543,60.0,40.0,6.9,110.0,70.0,D2,dataset2
544,220.0,340.0,42.0,480.0,14.0,T3,dataset2
545,170.0,320.0,53.0,520.0,3.2,T3,dataset2
546,27.0,90.0,42.0,63.0,0.2,T2,dataset2
547,56.0,286.0,96.0,928.0,7.0,T3,dataset2
548,200.0,48.0,14.0,117.0,131.0,D2,dataset2
549,78.0,161.0,86.0,353.0,10.0,T3,dataset2
550,32.4,5.5,1.4,12.6,13.2,D2,dataset2
551,980.0,73.0,58.0,12.0,0.001,PD,dataset2
552,160.0,130.0,33.0,96.0,0.001,T1,dataset2
553,650.0,53.0,35.0,20.0,0.001,PD,dataset2
554,95.0,110.0,160.0,50.0,0.001,T1,dataset2
555,300.0,490.0,180.0,360.0,95.0,T2,dataset2
556,200.0,700.0,250.0,740.0,1.0,T2,dataset2
557,625.0,130.0,47.0,2.0,0.0001,T1,dataset2
558,56.0,61.0,75.0,32.0,31.0,PD,dataset2
559,1651.0,90.0,33.0,45.0,2.0,PD,dataset2
560,234.5,30.28,6.11,47.69,175.88,D1,dataset2
561,18.34,16.26,3.38,17.95,16.42,D2,dataset2
562,235.46,333.59,177.52,1201.85,148.87,D2,dataset2
563,505.57,475.35,242.3,524.45,3.29,T1,dataset2
564,36.0,30.0,10.0,93.0,7.1,T3,dataset2
565,1651.0,90.0,33.0,45.0,2.0,PD,dataset2
566,234.5,30.28,6.11,47.69,175.88,D1,dataset2
567,18.34,16.26,3.38,17.95,16.42,D2,dataset2
568,235.46,333.59,177.52,1201.85,148.87,D2,dataset2
569,505.57,475.35,242.3,524.45,3.29,T1,dataset2
570,36.0,30.0,10.0,93.0,7.1,T3,dataset2
571,181.0,262.0,41.0,28.0,0.001,T1,dataset2
572,173.0,334.0,172.0,812.5,37.7,T3,dataset2
573,127.0,107.0,11.0,154.0,224.0,D2,dataset2
574,60.0,40.0,6.9,110.0,70.0,D2,dataset2
575,220.0,340.0,42.0,480.0,14.0,T3,dataset2
576,170.0,320.0,53.0,520.0,3.2,T3,dataset2
577,27.0,90.0,42.0,63.0,0.2,T2,dataset2
578,56.0,286.0,96.0,928.0,7.0,T3,dataset2
579,200.0,48.0,14.0,117.0,131.0,D2,dataset2
580,78.0,161.0,86.0,353.0,10.0,T3,dataset2
581,32.4,5.5,1.4,12.6,13.2,D2,dataset2
582,980.0,73.0,58.0,12.0,0.001,PD,dataset2
583,160.0,130.0,33.0,96.0,0.001,T1,dataset2
584,650.0,53.0,35.0,20.0,0.001,PD,dataset2
585,95.0,110.0,160.0,50.0,0.001,T1,dataset2
586,300.0,490.0,180.0,360.0,95.0,T2,dataset2
587,200.0,700.0,250.0,740.0,1.0,T2,dataset2
588,625.0,130.0,47.0,2.0,0.0001,T1,dataset2
589,56.0,61.0,75.0,32.0,31.0,PD,dataset2
590,19.3,103.0,159.0,19.0,0.6,T3,dataset2
591,27.0,30.0,23.0,2.4,0.1,T1,dataset2
592,23.0,63.0,54.0,10.0,0.3,D1,dataset2
593,21.0,34.0,5.0,47.0,62.0,D2,dataset2
594,160.0,130.0,33.0,96.0,0.1,T2,dataset2
595,180.0,175.0,75.0,50.0,4.0,T2,dataset2
596,345.0,112.3,27.5,51.5,58.8,D1,dataset2
597,30.4,117.0,44.2,138.0,0.1,T2,dataset2
598,2091.0,149.0,20.0,3.0,0.001,PD,dataset2
599,8200.0,3790.0,250.0,4620.0,277.0,D2,dataset2
600,75.0,15.0,7.0,14.0,250.0,D2,dataset2
601,530.0,345.0,85.0,266.0,21.0,D2,dataset2
602,60.0,5.0,2.0,21.0,32.0,D2,dataset2
603,5900.0,1500.0,68.0,1200.0,800.0,D2,dataset2
604,1.0,27.0,49.0,4.0,1.0,T1,dataset2
605,14.0,14.0,124.0,7.0,1.0,T1,dataset2
606,3420.0,7870.0,1500.0,6990.0,33.0,T3,dataset2
607,130.0,140.0,2.0,120.0,0.001,T1,dataset2
608,55.0,22.0,358.0,2.6,0.001,T1,dataset2
609,78.0,66.0,283.0,2.6,0.001,T1,dataset2
610,16000.0,3600.0,670.0,14.0,0.001,PD,dataset2
611,6600.0,1000.0,38.0,2.0,19.0,PD,dataset2
612,32930.0,2397.0,157.0,0.001,0.001,PD,dataset2
613,37800.0,1740.0,249.0,8.0,8.0,PD,dataset2
614,8266.0,1061.0,22.0,0.001,0.001,PD,dataset2
615,9340.0,995.0,60.0,6.0,7.0,PD,dataset2
616,36036.0,4704.0,554.0,5.0,10.0,PD,dataset2
617,33046.0,619.0,58.0,2.0,0.001,PD,dataset2
618,40280.0,1069.0,1060.0,1.0,1.0,PD,dataset2
619,26788.0,18342.0,2111.0,27.0,0.001,PD,dataset2
620,92600.0,10200.0,0.001,0.001,0.001,PD,dataset2
621,78.0,20.0,11.0,13.0,28.0,D1,dataset2
622,305.0,100.0,33.0,161.0,541.0,D1,dataset2
623,35.0,6.0,3.0,26.0,482.0,D1,dataset2
624,543.0,120.0,41.0,411.0,1880.0,D1,dataset2
625,1230.0,163.0,27.0,233.0,692.0,D1,dataset2
626,645.0,86.0,13.0,110.0,317.0,D1,dataset2
627,60.0,10.0,4.0,4.0,4.0,D1,dataset2
628,95.0,10.0,0.001,11.0,39.0,D1,dataset2
629,6870.0,1028.0,79.0,900.0,5500.0,D1,dataset2
630,10092.0,5399.0,530.0,6500.0,37565.0,D1,dataset2
631,650.0,81.0,170.0,51.0,270.0,D1,dataset2
632,210.0,22.0,6.0,6.0,7.0,D1,dataset2
633,385.0,60.0,8.0,53.0,159.0,D1,dataset2
634,4230.0,690.0,5.0,196.0,1180.0,D1,dataset2
635,595.0,80.0,9.0,89.0,244.0,D1,dataset2
636,120.0,25.0,1.0,8.0,40.0,D1,dataset2
637,6454.0,2313.0,121.0,2159.0,6432.0,D1,dataset2
638,2177.0,1049.0,207.0,440.0,705.0,D1,dataset2
639,1790.0,580.0,321.0,336.0,619.0,D1,dataset2
640,1330.0,10.0,20.0,66.0,182.0,D1,dataset2
641,4.0,1.0,2.0,7.0,52.0,D1,dataset2
642,1900.0,285.0,31.0,957.0,7730.0,D1,dataset2
643,57.0,24.0,2.0,27.0,30.0,D1,dataset2
644,1000.0,500.0,1.0,400.0,500.0,D1,dataset2
645,440.0,89.0,19.0,304.0,757.0,D2,dataset2
646,210.0,43.0,12.0,102.0,187.0,D2,dataset2
647,2850.0,1115.0,138.0,1987.0,3675.0,D2,dataset2
648,7020.0,1850.0,0.001,2960.0,4410.0,D2,dataset2
649,545.0,130.0,16.0,153.0,239.0,D2,dataset2
650,7150.0,1440.0,97.0,1210.0,1760.0,D2,dataset2
651,620.0,325.0,38.0,181.0,244.0,D2,dataset2
652,120.0,31.0,0.001,66.0,94.0,D2,dataset2
653,755.0,229.0,32.0,404.0,460.0,D2,dataset2
654,5100.0,1430.0,0.001,1140.0,1010.0,D2,dataset2
655,13500.0,6110.0,212.0,4510.0,4040.0,D2,dataset2
656,1570.0,1110.0,175.0,1780.0,1830.0,D2,dataset2
657,3090.0,5020.0,323.0,3800.0,2540.0,D2,dataset2
658,1820.0,405.0,35.0,365.0,634.0,D2,dataset2
659,535.0,160.0,16.0,305.0,680.0,D2,dataset2
660,13.0,3.0,1.0,3.0,6.0,D2,dataset2
661,137.0,67.0,7.0,53.0,104.0,D2,dataset2
662,1084.0,188.0,8.0,166.0,769.0,D2,dataset2
663,34.0,21.0,4.0,49.0,56.0,D2,dataset2
664,7940.0,2000.0,355.0,3120.0,5390.0,D2,dataset2
665,150.0,130.0,9.0,55.0,30.0,D2,dataset2
666,8200.0,3790.0,250.0,4620.0,5830.0,D2,dataset2
667,260.0,215.0,35.0,334.0,277.0,D2,dataset2
668,75.0,15.0,7.0,14.0,26.0,D2,dataset2
669,530.0,345.0,85.0,266.0,250.0,D2,dataset2
670,60.0,5.0,2.0,21.0,21.0,D2,dataset2
671,90.0,28.0,8.0,31.0,32.0,D2,dataset2
672,220.0,77.0,22.0,170.0,240.0,D2,dataset2
673,5900.0,1500.0,68.0,1200.0,2300.0,D2,dataset2
674,420.0,250.0,41.0,530.0,800.0,D2,dataset2
675,2800.0,2800.0,234.0,3500.0,3600.0,D2,dataset2
676,99.0,170.0,20.0,200.0,190.0,D2,dataset2
677,310.0,230.0,54.0,610.0,760.0,D2,dataset2
678,800.0,160.0,23.0,260.0,600.0,D2,dataset2
679,1500.0,395.0,28.0,395.0,323.0,D2,dataset2
680,20000.0,13000.0,1850.0,29000.0,57000.0,D2,dataset2
681,305.0,85.0,25.0,197.0,130.0,D2,dataset2
682,1900.0,530.0,35.0,383.0,434.0,D2,dataset2
683,110.0,62.0,90.0,140.0,250.0,D2,dataset2
684,3700.0,1690.0,128.0,2810.0,3270.0,D2,dataset2
685,2770.0,660.0,54.0,712.0,763.0,D2,dataset2
686,245.0,120.0,18.0,131.0,167.0,D2,dataset2
687,1170.0,255.0,18.0,312.0,325.0,D2,dataset2
688,4419.0,3564.0,668.0,2861.0,2025.0,D2,dataset2
689,810.0,580.0,111.0,570.0,490.0,D2,dataset2
690,5000.0,1200.0,83.0,1000.0,1100.0,D2,dataset2
691,10000.0,6730.0,345.0,7330.0,10400.0,D2,dataset2
692,1570.0,735.0,87.0,1330.0,1740.0,D2,dataset2
693,8800.0,64064.0,72128.0,95650.0,0.001,T3,dataset2
694,6709.0,10500.0,1400.0,17700.0,750.0,T3,dataset2
695,1100.0,1600.0,221.0,2010.0,26.0,T3,dataset2
696,290.0,966.0,299.0,1810.0,57.0,T3,dataset2
697,2500.0,10500.0,4790.0,13500.0,6.0,T3,dataset2
698,1860.0,4980.0,0.001,10700.0,1600.0,T3,dataset2
699,860.0,1670.0,30.0,2050.0,40.0,T3,dataset2
700,150.0,22.0,9.0,60.0,11.0,T3,dataset2
701,400.0,940.0,210.0,820.0,24.0,T3,dataset2
702,6.0,2990.0,29990.0,26076.0,67.0,T3,dataset2
703,100.0,200.0,110.0,670.0,11.0,T3,dataset2
704,290.0,1260.0,231.0,820.0,8.0,T3,dataset2
705,1550.0,2740.0,816.0,5450.0,184.0,T3,dataset2
706,3910.0,4290.0,626.0,6040.0,1230.0,T3,dataset2
707,12705.0,23498.0,6047.0,34257.0,5188.0,T3,dataset2
708,1.0,8.0,8.0,100.0,6.0,T3,dataset2
